OCID,Buyer,BuyerCountry,Importer,SupplierCountry,Exporter,Value,Currency
192015-2006,ARISTOTELEIO PANEPISTIMIO THESSALONIKIS (APTH),Greece,GR,Greece,GR,2261,EUR
192103-2006,CENTRE NATIONAL D'ENSEIGNEMENT A DISTANCE - DIRECTION GENERALE,France,FR,France,FR,750000,EUR
192878-2006,"LANDESHAUPTSTADT STUTTGART, VERTRETEN DURCH DAS HOCHBAUAMT",Germany,DE,Germany,DE,1288175,EUR
193928-2006,COMMUNAUTE D'AGGLOMERATION NICE COTE D'AZUR,France,FR,France,FR,0,EUR
193980-2006,"DUBLIN CITY COUNCIL, ENGINEERING DEPARTMENT",Ireland,IE,Ireland,IE,2200000,EUR
193980-2006,"DUBLIN CITY COUNCIL, ENGINEERING DEPARTMENT",Ireland,IE,Ireland,IE,1000000,EUR
193980-2006,"DUBLIN CITY COUNCIL, ENGINEERING DEPARTMENT",Ireland,IE,Ireland,IE,294000,EUR
193980-2006,"DUBLIN CITY COUNCIL, ENGINEERING DEPARTMENT",Ireland,IE,Ireland,IE,365000,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,,,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,,,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Denmark,DK,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,,,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
193987-2006,"LANDSTINGET I VAERMLAND, JURIDIK- OCH UPPHANDLINGSSTABEN",Sweden,SE,Sweden,SE,0,EUR
194121-2006,A��ROPORTS DE PARIS,France,FR,United States,,0,EUR
195080-2006,PARTENORD HABITAT (OPAC DU NORD),France,FR,France,FR,7500,EUR
195080-2006,PARTENORD HABITAT (OPAC DU NORD),France,FR,,,0,EUR
195080-2006,PARTENORD HABITAT (OPAC DU NORD),France,FR,France,FR,2700,EUR
195127-2006,CITY OF EDINBURGH COUNCIL,United Kingdom,GB,United Kingdom,GB,435487,EUR
195177-2006,GDANSKA FUNDACJA KSZTALCENIA MENEDZEROW,Poland,PL,Poland,PL,242735,EUR
195183-2006,A��ROPORTS DE PARIS,France,FR,United States,,0,EUR
196200-2006,GDANSKA FUNDACJA KSZTALCENIA MENEDZEROW,Poland,PL,Poland,PL,242735,EUR
196259-2006,A��ROPORTS DE PARIS,France,FR,France,FR,0,EUR
196269-2006,A��ROPORTS DE PARIS,France,FR,France,FR,0,EUR
197020-2006,COMUNE DI ARBUS,Italy,IT,,,942847,EUR
197317-2006,A��ROPORTS DE PARIS,France,FR,France,FR,0,EUR
197319-2006,A��ROPORTS DE PARIS,France,FR,France,FR,0,EUR
197330-2006,A��ROPORTS DE PARIS,France,FR,France,FR,0,EUR
198158-2006,"TAM - TRANSPORT DE L'AGGLOMERATION DE MONTPELLIER, MANDATAIRE DE LA
COMMUNAUTE D'AGGLOMERATION DE MONTPELLIER",France,FR,France,FR,250000,EUR
198302-2006,GGZ-MB,Netherlands,NL,Netherlands,NL,0,EUR
198395-2006,MINISTERO DELL'INTERNO - PREFETTURA DI ROMA - UTG,Italy,IT,Italy,IT,342827,EUR
198438-2006,A��ROPORTS DE PARIS,France,FR,France,FR,0,EUR
198440-2006,A��ROPORTS DE PARIS,France,FR,France,FR,0,EUR
199291-2006,CENTRE D'ACTION SOCIALE DE LA VILLE DE PARIS,France,FR,France,FR,0,EUR
199427-2006,CONSEIL G��N��RAL DE LA MARTINIQUE,France,FR,Martinique,MQ,0,EUR
199427-2006,CONSEIL G��N��RAL DE LA MARTINIQUE,France,FR,,,0,EUR
199438-2006,CONSEIL G��N��RAL DE LA MARTINIQUE,France,FR,,,0,EUR
201530-2006,ARISTOTELEIO PANEPISTIMIO THESSALONIKIS,Greece,GR,,,0,EUR
201586-2006,HOSPITAL DA HORTA,Portugal,PT,Portugal,PT,2207520,EUR
202636-2006,SPLOSNA BOLNISNICA MARIBOR,Slovenia,SI,Slovenia,SI,44476,EUR
203744-2006,SPLOSNA BOLNISNICA MARIBOR,Slovenia,SI,Slovenia,SI,31753,EUR
203898-2006,UNIVERSIDAD DE ALCALA DE HENARES,Spain,ES,Spain,ES,311330,EUR
203913-2006,UNIVERSIDAD DE ALCALA DE HENARES,Spain,ES,Spain,ES,898707,EUR
203994-2006,REPUBLIQUE ET CANTON DU JURA,Switzerland,CH,Switzerland,CH,36603902,EUR
205858-2006,MINIST��RE DE LA R��GION DE BRUXELLES-CAPITALE,Belgium,BE,France,FR,1106303,EUR
206788-2006,KREISKRANKENHAUS SCHMALKALDEN GGMBH,Germany,DE,,,179375,EUR
206790-2006,KREISKRANKENHAUS SCHMALKALDEN GGMBH,Germany,DE,Germany,DE,203603,EUR
206791-2006,KREISKRANKENHAUS SCHMALKALDEN GGMBH,Germany,DE,Germany,DE,522446,EUR
207707-2006,KREISKRANKENHAUS SCHMALKALDEN GGMBH,Germany,DE,Germany,DE,153092,EUR
210034-2006,"IPTM - INSTITUTO PORTU��RIO E DOS TRANSPORTES MAR��TIMOS, I.P.",Portugal,PT,Portugal,PT,1343201,EUR
211942-2006,SYCTOM DE L'AGGLOM��RATION PARISIENNE,France,FR,France,FR,13602026,EUR
212263-2006,PROVINCIA AUTONOMA DI BOLZANO,Italy,IT,,,248400,EUR
213251-2006,MINIST��RE DE LA R��GION DE BRUXELLES-CAPITALE,Belgium,BE,Czech Republic,CZ,452297,EUR
215569-2006,"FAILTE IRELAND, CENTRAL SERVICES DIVISION",Ireland,IE,,,825000,EUR
216665-2006,INSTITUTO DE TELECOMUNICACOES,Portugal,PT,Portugal,PT,152577,EUR
216665-2006,INSTITUTO DE TELECOMUNICACOES,Portugal,PT,,,136106,EUR
216665-2006,INSTITUTO DE TELECOMUNICACOES,Portugal,PT,Portugal,PT,82520,EUR
216665-2006,INSTITUTO DE TELECOMUNICACOES,Portugal,PT,Portugal,PT,14355,EUR
216665-2006,INSTITUTO DE TELECOMUNICACOES,Portugal,PT,Portugal,PT,18746,EUR
216665-2006,INSTITUTO DE TELECOMUNICACOES,Portugal,PT,Portugal,PT,47950,EUR
216815-2006,COMUNE DI CAMPOLONGO MAGGIORE,Italy,IT,,,995326,EUR
216839-2006,"JUNTA DE EXTREMADURA, CONSEJERIA DE INFRAESTRUCTURAS Y DESARROLLO
TECNOLOGICO",Spain,ES,Spain,ES,1137100,EUR
217909-2006,"LEEDS TEACHING HOSPITALS NHS TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,0,EUR
219018-2006,DEPARTEMENT DE L'ISERE - CONSEIL GENERAL,France,FR,France,FR,631925,EUR
221120-2006,INNSBRUCKER IMMOBILIEN GMBH & CO KEG,Austria,AT,Austria,AT,0,EUR
221133-2006,INNSBRUCKER IMMOBILIEN GMBH & CO KEG,Austria,AT,United States,,0,EUR
221504-2006,MIASTO STOLECZNE WARSZAWY REPREZENTOWANE PRZEZ ZARZAD DROG MIEJSKICH,Poland,PL,Poland,PL,187056,EUR
225774-2006,COMMUNAUTE DE COMMUNES DU GRAND PARC,France,FR,France,FR,0,EUR
226675-2006,COMUNE DI VITERBO,Italy,IT,Italy,IT,0,EUR
228877-2006,ENEL S.P.A. (IN THE NAME AND ON BEHALF OF ENEL PRODUZIONE S.P.A.),Italy,IT,,,4990000,EUR
228964-2006,OPHLM,France,FR,France,FR,73499,EUR
229007-2006,GGZ MIDDEN-BRABANT,Netherlands,NL,Netherlands,NL,227367,EUR
231349-2006,GGZ MIDDEN-BRABANT,Netherlands,NL,Netherlands,NL,0,EUR
233611-2006,"AMT DER KAERNTNER LANDESREGIERUNG, ABTEILUNG 4 - FINANZEN UND WIRTSCHAFT",Austria,AT,Austria,AT,762500,EUR
233629-2006,GGZ MIDDEN-BRABANT,Netherlands,NL,Netherlands,NL,4500,EUR
233691-2006,DEPARTEMENT DE L'ISERE - DIRECTION DE L'EDUCATION JEUNESSE,France,FR,France,FR,351000,EUR
235862-2006,SP ZOZ SZPITAL MIEJSKI IM. J. BRUDZINSKIEGO,Poland,PL,Poland,PL,5644,EUR
236967-2006,MERSEYSIDE PASSENGER TRANSPORT EXECUTIVE,United Kingdom,GB,,,655065,EUR
239730-2006,ADMINISTRATION COMMUNALE DE LA VILLE DE LUXEMBOURG,Luxembourg,LU,Luxembourg,LU,35914,EUR
240078-2006,RTE EDF TRANSPORT SA,France,FR,France,FR,0,EUR
240098-2006,"NORSK HYDRO PRODUCTION A.S, ORMEN LANGE PROJECT",Norway,NO,Norway,NO,430905,EUR
242000-2006,STICHTING ENERGY VALLEY,Netherlands,NL,Netherlands,NL,0,EUR
242847-2006,EUROPEAN COMMISSION,Belgium,BE,,,0,EUR
243121-2006,GGZ MIDDEN-BRABANT,Netherlands,NL,Netherlands,NL,0,EUR
249846-2006,STADTVERWALTUNG PLAUEN,Germany,DE,Germany,DE,313835,EUR
249847-2006,STADTVERWALTUNG PLAUEN,Germany,DE,Germany,DE,182294,EUR
251029-2006,COMMUNAUT�� DE COMMUNES TERRES DE MONTAIGU,France,FR,,,0,EUR
252999-2006,AKADEMIA MEDYCZNA W BIALYMSTOKU,Poland,PL,Poland,PL,103800,EUR
254031-2006,KAAKKOIS-SUOMEN TYOEVOIMAPOLIITTINEN AIKUISKOULUTUS,Finland,FI,Finland,FI,520716,EUR
254968-2006,SIHCUS-CMCO,France,FR,France,FR,154052,EUR
256080-2006,COLLECTIVIT�� TERRITORIALE DE CORSE,France,FR,France,FR,1350664,EUR
257191-2006,"STADT REINBEK, DER BUERGERMEISTER",Germany,DE,,,99931,EUR
524-2007,FINGRID OYJ,Finland,FI,Finland,FI,640000,EUR
1235-2007,ARVIKA KOMMUN,Sweden,SE,,,0,EUR
1386-2007,CENTRE HOSPITALIER,France,FR,France,FR,339710,EUR
1519-2007,OPOLSKI ODDZIA�� WOJEW��DZKI NARODOWEGO FUNDUSZU ZDROWIA,Poland,PL,Poland,PL,330917,EUR
1555-2007,WARWICKSHIRE COUNTY COUNCIL,United Kingdom,GB,United Kingdom,GB,269022,EUR
1607-2007,MINISTERE DE LA SANTE ET DES SOLIDARITES,France,FR,France,FR,250000,EUR
2433-2007,"��GUAS TR��S-OS-MONTES E ALTO DOURO, SA",Portugal,PT,,,921642,EUR
2543-2007,CENTRE HOSPITALIER,France,FR,,,369535,EUR
2593-2007,CENTRE HOSPITALIER,France,FR,France,FR,600742,EUR
2593-2007,CENTRE HOSPITALIER,France,FR,France,FR,820437,EUR
2593-2007,CENTRE HOSPITALIER,France,FR,France,FR,21669,EUR
2593-2007,CENTRE HOSPITALIER,France,FR,France,FR,46366,EUR
2593-2007,CENTRE HOSPITALIER,France,FR,France,FR,614246,EUR
3657-2007,DEFENCE FUELS GROUP (DFG) COMMODITY DLO,United Kingdom,GB,United Kingdom,GB,214655,EUR
3691-2007,"NORDJYLLANDS AMT, SYGEHUS VENDSYSSEL",Denmark,DK,Denmark,DK,0,EUR
4020-2007,PORT LOTNICZY WROC��AW S.A.,Poland,PL,Poland,PL,1507636,EUR
6968-2007,"THE UTILITIES EXCHANGE, LOCAL AUTHORITY PURCHASING",United Kingdom,GB,United Kingdom,GB,0,EUR
6968-2007,"THE UTILITIES EXCHANGE, LOCAL AUTHORITY PURCHASING",United Kingdom,GB,United Kingdom,GB,0,EUR
6968-2007,"THE UTILITIES EXCHANGE, LOCAL AUTHORITY PURCHASING",United Kingdom,GB,United Kingdom,GB,0,EUR
6968-2007,"THE UTILITIES EXCHANGE, LOCAL AUTHORITY PURCHASING",United Kingdom,GB,United Kingdom,GB,0,EUR
6968-2007,"THE UTILITIES EXCHANGE, LOCAL AUTHORITY PURCHASING",United Kingdom,GB,United Kingdom,GB,0,EUR
6968-2007,"THE UTILITIES EXCHANGE, LOCAL AUTHORITY PURCHASING",United Kingdom,GB,United Kingdom,GB,0,EUR
6968-2007,"THE UTILITIES EXCHANGE, LOCAL AUTHORITY PURCHASING",United Kingdom,GB,United Kingdom,GB,0,EUR
6968-2007,"THE UTILITIES EXCHANGE, LOCAL AUTHORITY PURCHASING",United Kingdom,GB,United Kingdom,GB,0,EUR
6968-2007,"THE UTILITIES EXCHANGE, LOCAL AUTHORITY PURCHASING",United Kingdom,GB,United Kingdom,GB,0,EUR
6968-2007,"THE UTILITIES EXCHANGE, LOCAL AUTHORITY PURCHASING",United Kingdom,GB,United Kingdom,GB,0,EUR
6968-2007,"THE UTILITIES EXCHANGE, LOCAL AUTHORITY PURCHASING",United Kingdom,GB,United Kingdom,GB,0,EUR
6968-2007,"THE UTILITIES EXCHANGE, LOCAL AUTHORITY PURCHASING",United Kingdom,GB,United Kingdom,GB,0,EUR
6968-2007,"THE UTILITIES EXCHANGE, LOCAL AUTHORITY PURCHASING",United Kingdom,GB,United Kingdom,GB,0,EUR
6968-2007,"THE UTILITIES EXCHANGE, LOCAL AUTHORITY PURCHASING",United Kingdom,GB,United Kingdom,GB,0,EUR
8126-2007,UNIVERSIT�� DE PICARDIE JULES VERNE,France,FR,France,FR,48653,EUR
8126-2007,UNIVERSIT�� DE PICARDIE JULES VERNE,France,FR,France,FR,0,EUR
8322-2007,SP����KA RESTRUKTURYZACJI KOPAL�� S.A.,Poland,PL,Poland,PL,677078,EUR
8425-2007,LIETUVOS AUTOMOBILIU KELIU DIREKCIJA PRIE SUSISIEKIMO MINISTERIJOS,Lithuania,LT,,,50160,EUR
8487-2007,SP����KA RESTRUKTURYZACJI KOPAL�� S.A.,Poland,PL,Poland,PL,140974,EUR
9591-2007,"PANSTWOWE GOSPODARSTWO LESNE LASY PANSTWOWE - REPREZENTUJACE SKARB PANSTWA
- NADLESNICTWO SOBIBOR",Poland,PL,Poland,PL,1236661,EUR
9606-2007,NADLESNICTWO BRZEZINY,Poland,PL,Poland,PL,770934,EUR
9683-2007,ZARZ��D OCZYSZCZANIA MIASTA,Poland,PL,Poland,PL,310423,EUR
10840-2007,MINISTRSTVO ZA OBRAMBO RS,Slovenia,SI,,,0,EUR
13027-2007,HELSINGIN KAUPUNKI RAKENNUSVIRASTO HKR-TEKNIIKKA HANKINTA,Finland,FI,Finland,FI,0,EUR
14317-2007,"SAMODZIELNY PUBLICZNY SZPITAL KLINICZNY NR 1 PRZEMIENIENIA PANSKIEGO
AKADEMII MEDYCZNEJ W POZNANIU",Poland,PL,Poland,PL,292742,EUR
14523-2007,BIO PRODUCTS LABORATORY,United Kingdom,GB,United Kingdom,GB,295399,EUR
16606-2007,MUS��E RODIN,France,FR,France,FR,134002,EUR
16668-2007,JAVNA AGENCIJA ZA RAZISKOVALNO DEJAVNOST RS,Slovenia,SI,Slovenia,SI,200300,EUR
16684-2007,CENTRE HOSPITALIER DU PAYS DE GIER,France,FR,France,FR,0,EUR
17600-2007,"VILLE DE REIMS, DIRECTION DE LA COMMANDE PUBLIQUE",France,FR,Australia,AU,1038582,EUR
20227-2007,MARINE / DCSSF / DSSF BREST,France,FR,France,FR,26089,EUR
20227-2007,MARINE / DCSSF / DSSF BREST,France,FR,France,FR,1713,EUR
20353-2007,INSTYTUT KARDIOLOGII,Poland,PL,United Kingdom,GB,383962,EUR
20372-2007,DEUTSCHE RENTENVERSICHERUNG BUND,Germany,DE,Germany,DE,199500,EUR
20399-2007,MAIRIE DE PARIS - DIRECTION DE L'URBANISME,France,FR,France,FR,0,EUR
22714-2007,"TELGE AB, INKOEPSSTABEN",Sweden,SE,Sweden,SE,8813740,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,,,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,,,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,,,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24073-2007,CENTRE HOSPITALIER ROBERT BISSON,France,FR,France,FR,0,EUR
24236-2007,"GEMEENTE BREDA, SHARED SERVICE CENTER INKOOP EN AANBESTEDINGEN",Netherlands,NL,,,0,EUR
25397-2007,CONSEIL G��N��RAL DE LA SEINE-SAINT-DENIS,France,FR,France,FR,392673,EUR
25498-2007,PPUP POCZTA POLSKA CENTRUM INFRASTRUKTURY,Poland,PL,Poland,PL,1065278,EUR
26899-2007,UITVOERINGSINSTITUUT WERKNEMERSVERZEKERINGEN (UWV),Netherlands,NL,Netherlands,NL,0,EUR
28097-2007,MINDEF/DGA/SMA,France,FR,France,FR,384013,EUR
28326-2007,"DEUTSCHE BAHN AG, TECHNIK/BESCHAFFUNG, EINKAUF BETRIEBS- UND WERKSTOFFE,
WERKZEUGE, TA-N 3",Germany,DE,,,0,EUR
30739-2007,"ASSISTANCE PUBLIQUE - HOPITAUX DE MARSEILLE, DIRECTION DES EQUIPEMENTS,
APPROVISIONNEMENTS MEDICAUX ET PHARMACEUTIQUES - DIVISION MARCHES",France,FR,,,0,EUR
30743-2007,ZESP���� OPIEKI ZDROWOTNEJ,Poland,PL,Poland,PL,356797,EUR
30745-2007,KAUNO TECHNOLOGIJOS UNIVERSITETAS,Lithuania,LT,Lithuania,LT,444716,EUR
30764-2007,ZESP���� OPIEKI ZDROWOTNEJ,Poland,PL,Poland,PL,752697,EUR
33239-2007,HOPITAUX CIVILS DE COLMAR,France,FR,France,FR,14496,EUR
33310-2007,POLITECNICO DI MILANO,Italy,IT,Italy,IT,15864615,EUR
33459-2007,GMINA TYCHY PREZYDENT MIASTA TYCHY,Poland,PL,Poland,PL,194625,EUR
34397-2007,RIJKSWATERSTAAT NOORD-HOLLAND,Netherlands,NL,Netherlands,NL,32648000,EUR
34458-2007,VILLE DE VINCENNES,France,FR,,,50000,EUR
34522-2007,SZPITAL WOJEWODZKI NR 2,Poland,PL,Poland,PL,98879,EUR
35537-2007,"MINISTERIO DE FOMENTO. SECRETAR��A DE ESTADO DE INFRAESTRUCTURAS Y
TRANSPORTES, DIRECCI��N GENERAL DE CARRETERAS",Spain,ES,Spain,ES,90111810,EUR
35558-2007,"LANDRATSAMT NORDHAUSEN,",Germany,DE,Germany,DE,172414,EUR
37004-2007,GENERALNA DYREKCJA DR��G KRAJOWYCH I AUTOSTRAD,Poland,PL,Poland,PL,210029,EUR
38303-2007,SNCF - LYON,France,FR,,,0,EUR
39322-2007,ALINGS��S KOMMUN,Sweden,SE,Sweden,SE,442000,EUR
40448-2007,"EMPRESA MUNICIPAL DE LA VIVIENDA DE SEVILLA, S.A.",Spain,ES,Spain,ES,0,EUR
40487-2007,"LANDRATSAMT NORDHAUSEN,",Germany,DE,Germany,DE,167682,EUR
40487-2007,"LANDRATSAMT NORDHAUSEN,",Germany,DE,Germany,DE,264655,EUR
40487-2007,"LANDRATSAMT NORDHAUSEN,",Germany,DE,Germany,DE,79495,EUR
40829-2007,"MAIRIE DE TOULON, SERVICE DES MARCHES ET CONTRATS PUBLICS",France,FR,France,FR,0,EUR
41054-2007,"DIMOSIA EPICHEIRISI ILEKTRISMOY AE (DEI AE), DIEYTHYNSI YLIKOY KAI
PROMITHEION DIANOMIS",Greece,GR,,,552000,EUR
42050-2007,UNION DES GROUPEMENTS D'ACHATS PUBLICS,France,FR,France,FR,12000000,EUR
42050-2007,UNION DES GROUPEMENTS D'ACHATS PUBLICS,France,FR,France,FR,13600000,EUR
